日期,客户id,性别,国籍,职业,产品分类,产品名称,等级,价格,购买数量,消费额(元),门店名称,店长
2019/12/23,A006,女,中国,商务精英,饮料,产品 14,三级,6.4,7,44.8,3W咖啡门头沟店,Simon
2019/12/23,A002,男,荷兰,学生,饮料,产品 15,一级,21,7,147,3W咖啡鲁谷店,Lucy
2019/12/23,A007,男,中国,上班族,饮料,产品 28,一级,16.2,3,48.6,3W咖啡大兴店,Bob
2019/12/23,A015,女,荷兰,上班族,饮料,产品 24,一级,57.6,1,57.6,3W咖啡公主坟店,Andy
2019/12/23,A016,男,英国,无业游民,茶饮,产品 26,三级,11.9,2,23.8,3W咖啡鲁谷店,Lucy
2019/12/23,A002,男,荷兰,学生,饮料,产品 15,一级,24,8,192,3W咖啡鲁谷店,Lucy
2019/12/23,A011,男,美国,无业游民,美食,产品 1,一级,19.6,2,39.2,3W咖啡长城店,Jim
2019/12/23,A006,女,中国,商务精英,茶饮,产品 17,一级,94,4,376,3W咖啡门头沟店,Simon
2019/12/23,A001,男,中国,退休,饮料,产品 8,二级,28,2,56,3W咖啡长城店,Jim
2019/12/23,A024,男,美国,退休,饮料,产品 3,三级,12,1,12,3W咖啡王府井店,Nancy
2019/12/23,A002,男,荷兰,学生,咖啡,产品 13,三级,14.4,1,14.4,3W咖啡门头沟店,Simon
2019/12/23,A018,男,荷兰,退休,美食,产品 5,一级,3.5,7,24.5,3W咖啡望京店,Tom
2019/12/23,A021,男,荷兰,无业游民,茶饮,产品 23,一级,3.5,1,3.5,3W咖啡大兴店,Bob
2019/12/23,A013,女,中国,商务精英,茶饮,产品 26,三级,13.6,1,13.6,3W咖啡门头沟店,Simon
2019/12/23,A004,女,美国,商务精英,饮料,产品 14,三级,7.2,8,57.6,3W咖啡长城店,Jim
2019/12/23,A023,女,中国,无业游民,咖啡,产品 27,一级,25,3,75,3W咖啡西单店,Jerry
2019/12/23,A026,女,荷兰,退休,饮料,产品 25,一级,21.6,7,151.2,3W咖啡望京店,Tom
2019/12/23,A021,男,荷兰,无业游民,茶饮,产品 17,一级,94,3,282,3W咖啡鲁谷店,Lucy
2019/12/23,A018,男,荷兰,退休,美食,产品 1,一级,25.2,4,100.8,3W咖啡大兴店,Bob
2019/12/23,A026,女,荷兰,退休,咖啡,产品 16,三级,33.6,1,33.6,3W咖啡王府井店,Nancy
2019/12/23,A008,男,中国,学生,茶饮,产品 26,三级,13.6,4,54.4,3W咖啡公主坟店,Andy
2019/12/23,A007,男,中国,上班族,咖啡,产品 21,一级,53,3,159,3W咖啡长城店,Jim
2019/12/23,A005,男,英国,无业游民,茶饮,产品 23,一级,3.5,1,3.5,3W咖啡公主坟店,Andy
2019/12/23,A016,男,英国,无业游民,饮料,产品 25,一级,21.6,4,86.4,3W咖啡公主坟店,Andy
2019/12/23,A005,男,英国,无业游民,茶饮,产品 17,一级,75.2,5,376,3W咖啡大兴店,Bob
2019/12/23,A010,男,荷兰,无业游民,饮料,产品 2,三级,19.6,2,39.2,3W咖啡望京店,Tom
2019/12/23,A020,男,中国,退休,美食,产品 18,二级,70.4,4,281.6,3W咖啡公主坟店,Andy
2019/12/23,A011,男,美国,无业游民,饮料,产品 30,二级,18.2,2,36.4,3W咖啡西单店,Jerry
2019/12/23,A004,女,美国,商务精英,咖啡,产品 21,一级,47.7,2,95.4,3W咖啡公主坟店,Andy
2019/12/23,A010,男,荷兰,无业游民,咖啡,产品 19,二级,56,7,392,3W咖啡大兴店,Bob
2019/12/23,A002,男,荷兰,学生,饮料,产品 8,二级,28,4,112,3W咖啡望京店,Tom
2019/12/23,A025,男,美国,无业游民,美食,产品 1,一级,25.2,1,25.2,3W咖啡门头沟店,Simon
2019/12/23,A004,女,美国,商务精英,美食,产品 12,三级,6,1,6,3W咖啡公主坟店,Andy
2019/12/23,A013,女,中国,商务精英,美食,产品 1,一级,25.2,2,50.4,3W咖啡大兴店,Bob
2019/12/23,A001,男,中国,退休,美食,产品 5,一级,3.5,1,3.5,3W咖啡大兴店,Bob
2019/12/23,A021,男,荷兰,无业游民,饮料,产品 28,一级,12.6,1,12.6,3W咖啡王府井店,Nancy
2019/12/23,A010,男,荷兰,无业游民,咖啡,产品 4,二级,65.1,1,65.1,3W咖啡门头沟店,Simon
2019/12/23,A020,男,中国,退休,饮料,产品 3,三级,10.5,2,21,3W咖啡鲁谷店,Lucy
2019/12/23,A005,男,英国,无业游民,茶饮,产品 26,三级,13.6,7,95.2,3W咖啡长城店,Jim
2019/12/23,A016,男,英国,无业游民,冰饮,产品 10,一级,58.4,5,292,3W咖啡鲁谷店,Lucy
2019/12/23,A026,女,荷兰,退休,饮料,产品 6,一级,74,4,296,3W咖啡王府井店,Nancy
2019/12/23,A002,男,荷兰,学生,饮料,产品 29,三级,2.7,3,8.1,3W咖啡公主坟店,Andy
2019/12/23,A006,女,中国,商务精英,饮料,产品 30,二级,20.8,1,20.8,3W咖啡公主坟店,Andy
2019/12/23,A019,男,荷兰,商务精英,咖啡,产品 11,一级,27.9,1,27.9,3W咖啡望京店,Tom
2019/12/23,A025,男,美国,无业游民,饮料,产品 14,三级,7.2,5,36,3W咖啡西单店,Jerry
2019/12/23,A024,男,美国,退休,茶饮,产品 23,一级,5,4,20,3W咖啡王府井店,Nancy
2019/12/23,A021,男,荷兰,无业游民,冰饮,产品 9,二级,63,1,63,3W咖啡鲁谷店,Lucy
2019/12/23,A017,女,美国,学生,咖啡,产品 4,二级,74.4,3,223.2,3W咖啡望京店,Tom
2019/12/23,A025,男,美国,无业游民,饮料,产品 8,二级,28,5,140,3W咖啡门头沟店,Simon
2019/12/23,A021,男,荷兰,无业游民,咖啡,产品 21,一级,47.7,2,95.4,3W咖啡王府井店,Nancy
2019/12/23,A021,男,荷兰,无业游民,冰饮,产品 9,二级,56,1,56,3W咖啡望京店,Tom
2019/12/23,A018,男,荷兰,退休,茶饮,产品 26,三级,11.9,2,23.8,3W咖啡长城店,Jim
2019/12/23,A001,男,中国,退休,茶饮,产品 22,三级,3.2,6,19.2,3W咖啡门头沟店,Simon
2019/12/23,A010,男,荷兰,无业游民,茶饮,产品 26,三级,17,1,17,3W咖啡长城店,Jim
2019/12/23,A008,男,中国,学生,饮料,产品 2,三级,19.6,3,58.8,3W咖啡鲁谷店,Lucy
2019/12/23,A020,男,中国,退休,咖啡,产品 27,一级,20,1,20,3W咖啡门头沟店,Simon
2019/12/23,A006,女,中国,商务精英,饮料,产品 6,一级,66.6,1,66.6,3W咖啡王府井店,Nancy
2019/12/23,A021,男,荷兰,无业游民,美食,产品 7,一级,20.7,1,20.7,3W咖啡王府井店,Nancy
2019/12/23,A009,女,英国,学生,冰饮,产品 9,二级,63,6,378,3W咖啡公主坟店,Andy
2019/12/23,A014,女,荷兰,上班族,饮料,产品 8,二级,32,2,64,3W咖啡鲁谷店,Lucy
2019/12/23,A006,女,中国,商务精英,饮料,产品 25,一级,24,1,24,3W咖啡鲁谷店,Lucy
2019/12/23,A026,女,荷兰,退休,咖啡,产品 13,三级,12.8,1,12.8,3W咖啡大兴店,Bob
2019/12/23,A017,女,美国,学生,茶饮,产品 22,三级,3.2,2,6.4,3W咖啡鲁谷店,Lucy
2019/12/23,A011,男,美国,无业游民,美食,产品 5,一级,4.5,2,9,3W咖啡王府井店,Nancy
2019/12/23,A020,男,中国,退休,美食,产品 12,三级,5.4,1,5.4,3W咖啡长城店,Jim
2019/12/23,A001,男,中国,退休,茶饮,产品 23,一级,5,2,10,3W咖啡长城店,Jim
2019/12/24,A001,男,中国,退休,饮料,产品 6,一级,66.6,1,66.6,3W咖啡长城店,Jim
2019/12/24,A013,女,中国,商务精英,茶饮,产品 22,三级,4,1,4,3W咖啡王府井店,Nancy
2019/12/24,A020,男,中国,退休,饮料,产品 24,一级,57.6,1,57.6,3W咖啡鲁谷店,Lucy
2019/12/24,A002,男,荷兰,学生,茶饮,产品 22,三级,2.8,2,5.6,3W咖啡西单店,Jerry
2019/12/24,A011,男,美国,无业游民,饮料,产品 29,三级,3,4,12,3W咖啡公主坟店,Andy
2019/12/24,A026,女,荷兰,退休,饮料,产品 28,一级,12.6,1,12.6,3W咖啡鲁谷店,Lucy
2019/12/24,A009,女,英国,学生,茶饮,产品 22,三级,4,3,12,3W咖啡王府井店,Nancy
2019/12/24,A007,男,中国,上班族,茶饮,产品 26,三级,13.6,2,27.2,3W咖啡望京店,Tom
2019/12/24,A016,男,英国,无业游民,美食,产品 18,二级,70.4,2,140.8,3W咖啡望京店,Tom
2019/12/24,A023,女,中国,无业游民,美食,产品 5,一级,3.5,1,3.5,3W咖啡门头沟店,Simon
2019/12/24,A025,男,美国,无业游民,饮料,产品 29,三级,3,5,15,3W咖啡王府井店,Nancy
2019/12/24,A004,女,美国,商务精英,饮料,产品 29,三级,3,3,9,3W咖啡门头沟店,Simon
2019/12/24,A020,男,中国,退休,饮料,产品 6,一级,66.6,1,66.6,3W咖啡王府井店,Nancy
2019/12/24,A008,男,中国,学生,美食,产品 18,二级,70.4,1,70.4,3W咖啡大兴店,Bob
2019/12/24,A020,男,中国,退休,饮料,产品 28,一级,14.4,2,28.8,3W咖啡西单店,Jerry
2019/12/24,A002,男,荷兰,学生,美食,产品 5,一级,5,3,15,3W咖啡望京店,Tom
2019/12/24,A004,女,美国,商务精英,美食,产品 18,二级,88,1,88,3W咖啡王府井店,Nancy
2019/12/24,A020,男,中国,退休,咖啡,产品 21,一级,37.1,1,37.1,3W咖啡长城店,Jim
2019/12/24,A003,女,中国,退休,美食,产品 20,二级,74,3,222,3W咖啡王府井店,Nancy
2019/12/24,A023,女,中国,无业游民,饮料,产品 24,一级,57.6,2,115.2,3W咖啡长城店,Jim
2019/12/24,A006,女,中国,商务精英,咖啡,产品 27,一级,22.5,3,67.5,3W咖啡大兴店,Bob
2019/12/24,A017,女,美国,学生,茶饮,产品 23,一级,5,2,10,3W咖啡公主坟店,Andy
2019/12/24,A004,女,美国,商务精英,冰饮,产品 10,一级,51.1,2,102.2,3W咖啡王府井店,Nancy
2019/12/24,A007,男,中国,上班族,茶饮,产品 17,一级,75.2,5,376,3W咖啡大兴店,Bob
2019/12/24,A009,女,英国,学生,饮料,产品 14,三级,8,4,32,3W咖啡西单店,Jerry
2019/12/24,A002,男,荷兰,学生,饮料,产品 15,一级,30,1,30,3W咖啡王府井店,Nancy
2019/12/24,A007,男,中国,上班族,茶饮,产品 17,一级,94,1,94,3W咖啡王府井店,Nancy
2019/12/24,A022,男,中国,无业游民,美食,产品 7,一级,23,3,69,3W咖啡鲁谷店,Lucy
2019/12/24,A012,女,美国,上班族,饮料,产品 15,一级,30,3,90,3W咖啡门头沟店,Simon
2019/12/24,A013,女,中国,商务精英,咖啡,产品 21,一级,42.4,1,42.4,3W咖啡鲁谷店,Lucy
2019/12/24,A019,男,荷兰,商务精英,饮料,产品 2,三级,22.4,1,22.4,3W咖啡门头沟店,Simon
2019/12/24,A013,女,中国,商务精英,饮料,产品 6,一级,51.8,5,259,3W咖啡大兴店,Bob
2019/12/24,A001,男,中国,退休,美食,产品 1,一级,22.4,1,22.4,3W咖啡王府井店,Nancy
2019/12/24,A014,女,荷兰,上班族,美食,产品 5,一级,4,1,4,3W咖啡鲁谷店,Lucy
2019/12/24,A011,男,美国,无业游民,饮料,产品 8,二级,28,1,28,3W咖啡大兴店,Bob
2019/12/24,A016,男,英国,无业游民,美食,产品 1,一级,19.6,1,19.6,3W咖啡鲁谷店,Lucy
2019/12/24,A025,男,美国,无业游民,饮料,产品 2,三级,25.2,2,50.4,3W咖啡鲁谷店,Lucy
2019/12/24,A025,男,美国,无业游民,美食,产品 7,一级,16.1,1,16.1,3W咖啡公主坟店,Andy
2019/12/24,A011,男,美国,无业游民,茶饮,产品 23,一级,4,1,4,3W咖啡西单店,Jerry
2019/12/24,A013,女,中国,商务精英,冰饮,产品 9,二级,63,1,63,3W咖啡鲁谷店,Lucy
2019/12/24,A019,男,荷兰,商务精英,冰饮,产品 9,二级,63,1,63,3W咖啡公主坟店,Andy
2019/12/24,A004,女,美国,商务精英,饮料,产品 28,一级,14.4,1,14.4,3W咖啡鲁谷店,Lucy
2019/12/24,A013,女,中国,商务精英,饮料,产品 6,一级,51.8,1,51.8,3W咖啡公主坟店,Andy
2019/12/24,A016,男,英国,无业游民,饮料,产品 25,一级,16.8,7,117.6,3W咖啡王府井店,Nancy
2019/12/24,A004,女,美国,商务精英,咖啡,产品 16,三级,48,6,288,3W咖啡鲁谷店,Lucy
2019/12/24,A016,男,英国,无业游民,美食,产品 18,二级,88,3,264,3W咖啡大兴店,Bob
2019/12/24,A017,女,美国,学生,饮料,产品 25,一级,21.6,6,129.6,3W咖啡门头沟店,Simon
2019/12/24,A003,女,中国,退休,饮料,产品 15,一级,24,2,48,3W咖啡长城店,Jim
2019/12/24,A012,女,美国,上班族,饮料,产品 25,一级,16.8,8,134.4,3W咖啡鲁谷店,Lucy
2019/12/24,A026,女,荷兰,退休,咖啡,产品 19,二级,39.2,1,39.2,3W咖啡西单店,Jerry
2019/12/24,A004,女,美国,商务精英,咖啡,产品 19,二级,39.2,4,156.8,3W咖啡望京店,Tom
2019/12/24,A007,男,中国,上班族,冰饮,产品 9,二级,70,1,70,3W咖啡西单店,Jerry
2019/12/24,A010,男,荷兰,无业游民,茶饮,产品 26,三级,15.3,1,15.3,3W咖啡门头沟店,Simon
2019/12/24,A010,男,荷兰,无业游民,咖啡,产品 16,三级,43.2,1,43.2,3W咖啡西单店,Jerry
2019/12/24,A023,女,中国,无业游民,饮料,产品 8,二级,28,3,84,3W咖啡公主坟店,Andy
2019/12/24,A016,男,英国,无业游民,美食,产品 18,二级,70.4,1,70.4,3W咖啡门头沟店,Simon
2019/12/24,A008,男,中国,学生,饮料,产品 29,三级,2.4,4,9.6,3W咖啡公主坟店,Andy
2019/12/24,A019,男,荷兰,商务精英,饮料,产品 30,二级,20.8,2,41.6,3W咖啡鲁谷店,Lucy
2019/12/24,A009,女,英国,学生,饮料,产品 15,一级,21,1,21,3W咖啡大兴店,Bob
2019/12/24,A007,男,中国,上班族,饮料,产品 24,一级,44.8,2,89.6,3W咖啡长城店,Jim
2019/12/24,A025,男,美国,无业游民,咖啡,产品 21,一级,42.4,5,212,3W咖啡大兴店,Bob
2019/12/24,A003,女,中国,退休,美食,产品 1,一级,19.6,4,78.4,3W咖啡望京店,Tom
2019/12/24,A021,男,荷兰,无业游民,美食,产品 18,二级,70.4,1,70.4,3W咖啡望京店,Tom
2019/12/24,A010,男,荷兰,无业游民,饮料,产品 14,三级,8,3,24,3W咖啡公主坟店,Andy
2019/12/24,A004,女,美国,商务精英,美食,产品 5,一级,3.5,1,3.5,3W咖啡鲁谷店,Lucy
2019/12/24,A025,男,美国,无业游民,茶饮,产品 22,三级,2.8,3,8.4,3W咖啡王府井店,Nancy
2019/12/24,A020,男,中国,退休,美食,产品 7,一级,23,3,69,3W咖啡长城店,Jim
2019/12/24,A021,男,荷兰,无业游民,饮料,产品 15,一级,21,1,21,3W咖啡公主坟店,Andy
2019/12/24,A015,女,荷兰,上班族,咖啡,产品 16,三级,33.6,2,67.2,3W咖啡公主坟店,Andy
2019/12/24,A009,女,英国,学生,美食,产品 20,二级,74,1,74,3W咖啡王府井店,Nancy
2019/12/24,A015,女,荷兰,上班族,饮料,产品 29,三级,3,7,21,3W咖啡王府井店,Nancy
2019/12/24,A024,男,美国,退休,美食,产品 12,三级,6,7,42,3W咖啡大兴店,Bob
2019/12/24,A008,男,中国,学生,饮料,产品 2,三级,22.4,3,67.2,3W咖啡长城店,Jim
2019/12/24,A005,男,英国,无业游民,咖啡,产品 19,二级,39.2,2,78.4,3W咖啡西单店,Jerry
2019/12/24,A021,男,荷兰,无业游民,冰饮,产品 10,一级,73,3,219,3W咖啡望京店,Tom
2019/12/24,A012,女,美国,上班族,美食,产品 5,一级,3.5,7,24.5,3W咖啡长城店,Jim
2019/12/24,A008,男,中国,学生,饮料,产品 25,一级,21.6,1,21.6,3W咖啡西单店,Jerry
2019/12/24,A014,女,荷兰,上班族,咖啡,产品 19,二级,56,2,112,3W咖啡鲁谷店,Lucy
2019/12/24,A018,男,荷兰,退休,饮料,产品 25,一级,21.6,4,86.4,3W咖啡鲁谷店,Lucy
2019/12/24,A012,女,美国,上班族,咖啡,产品 4,二级,74.4,8,595.2,3W咖啡公主坟店,Andy
2019/12/24,A015,女,荷兰,上班族,饮料,产品 6,一级,51.8,2,103.6,3W咖啡大兴店,Bob
2019/12/24,A021,男,荷兰,无业游民,美食,产品 18,二级,88,2,176,3W咖啡鲁谷店,Lucy
2019/12/24,A004,女,美国,商务精英,饮料,产品 6,一级,59.2,3,177.6,3W咖啡长城店,Jim
2019/12/24,A010,男,荷兰,无业游民,饮料,产品 6,一级,74,3,222,3W咖啡望京店,Tom
2019/12/24,A023,女,中国,无业游民,饮料,产品 29,三级,2.1,4,8.4,3W咖啡大兴店,Bob
2019/12/24,A026,女,荷兰,退休,饮料,产品 8,二级,36,7,252,3W咖啡望京店,Tom
2019/12/24,A012,女,美国,上班族,咖啡,产品 4,二级,65.1,3,195.3,3W咖啡西单店,Jerry
2019/12/24,A010,男,荷兰,无业游民,茶饮,产品 23,一级,5,1,5,3W咖啡望京店,Tom
2019/12/24,A001,男,中国,退休,冰饮,产品 9,二级,56,3,168,3W咖啡门头沟店,Simon
2019/12/24,A003,女,中国,退休,饮料,产品 30,二级,18.2,2,36.4,3W咖啡公主坟店,Andy
2019/12/24,A016,男,英国,无业游民,茶饮,产品 26,三级,13.6,2,27.2,3W咖啡大兴店,Bob
2019/12/24,A018,男,荷兰,退休,茶饮,产品 17,一级,65.8,5,329,3W咖啡望京店,Tom
2019/12/24,A009,女,英国,学生,饮料,产品 25,一级,21.6,1,21.6,3W咖啡望京店,Tom
2019/12/24,A025,男,美国,无业游民,美食,产品 18,二级,88,1,88,3W咖啡王府井店,Nancy
2019/12/24,A025,男,美国,无业游民,咖啡,产品 16,三级,48,1,48,3W咖啡门头沟店,Simon
2019/12/24,A005,男,英国,无业游民,茶饮,产品 23,一级,3.5,2,7,3W咖啡鲁谷店,Lucy
2019/12/24,A003,女,中国,退休,美食,产品 18,二级,61.6,1,61.6,3W咖啡门头沟店,Simon
2019/12/24,A016,男,英国,无业游民,饮料,产品 8,二级,NULL,4,144,3W咖啡望京店,Tom
2019/12/25,A019,男,荷兰,商务精英,饮料,产品 6,一级,59.2,1,59.2,3W咖啡王府井店,Nancy
2019/12/25,A023,女,中国,无业游民,饮料,产品 8,二级,40,3,120,3W咖啡鲁谷店,Lucy
2019/12/25,A015,女,荷兰,上班族,咖啡,产品 4,二级,74.4,6,446.4,3W咖啡门头沟店,Simon
2019/12/25,A017,女,美国,学生,饮料,产品 3,三级,12,5,60,3W咖啡长城店,Jim
2019/12/25,A025,男,美国,无业游民,美食,产品 5,一级,4,6,24,3W咖啡大兴店,Bob
2019/12/25,A022,男,中国,无业游民,咖啡,产品 16,三级,48,3,144,3W咖啡大兴店,Bob
2019/12/25,A018,男,荷兰,退休,美食,产品 12,三级,6,1,6,3W咖啡长城店,Jim
2019/12/25,A022,男,中国,无业游民,咖啡,产品 27,一级,25,1,25,3W咖啡门头沟店,Simon
2019/12/25,A015,女,荷兰,上班族,饮料,产品 14,三级,6.4,2,12.8,3W咖啡大兴店,Bob
2019/12/25,A014,女,荷兰,上班族,咖啡,产品 19,二级,50.4,1,50.4,3W咖啡长城店,Jim
2019/12/25,A008,男,中国,学生,美食,产品 20,二级,74,4,296,3W咖啡大兴店,Bob
2019/12/25,A010,男,荷兰,无业游民,咖啡,产品 11,一级,24.8,1,24.8,3W咖啡望京店,Tom
2019/12/25,A009,女,英国,学生,饮料,产品 29,三级,NULL,1,2.7,3W咖啡王府井店,Nancy
2019/12/25,A007,男,中国,上班族,饮料,产品 2,三级,19.6,6,117.6,3W咖啡大兴店,Bob
2019/12/25,A007,男,中国,上班族,美食,产品 7,一级,23,6,138,3W咖啡望京店,Tom
2019/12/25,A009,女,英国,学生,茶饮,产品 22,三级,3.2,5,16,3W咖啡公主坟店,Andy
2019/12/25,A001,男,中国,退休,饮料,产品 8,二级,36,7,252,3W咖啡西单店,Jerry
2019/12/25,A001,男,中国,退休,饮料,产品 25,一级,24,3,72,3W咖啡长城店,Jim
2019/12/25,A014,女,荷兰,上班族,茶饮,产品 23,一级,5,4,20,3W咖啡大兴店,Bob
2019/12/25,A007,男,中国,上班族,饮料,产品 2,三级,19.6,2,39.2,3W咖啡西单店,Jerry
2019/12/25,A017,女,美国,学生,美食,产品 7,一级,20.7,4,82.8,3W咖啡公主坟店,Andy
2019/12/25,A021,男,荷兰,无业游民,美食,产品 7,一级,16.1,1,16.1,3W咖啡门头沟店,Simon
2019/12/25,A018,男,荷兰,退休,饮料,产品 2,三级,22.4,2,44.8,3W咖啡公主坟店,Andy
2019/12/25,A004,女,美国,商务精英,咖啡,产品 16,三级,38.4,5,192,3W咖啡王府井店,Nancy
2019/12/25,A001,男,中国,退休,饮料,产品 30,二级,18.2,5,91,3W咖啡公主坟店,Andy
2019/12/25,A013,女,中国,商务精英,饮料,产品 15,一级,24,4,96,3W咖啡公主坟店,Andy
2019/12/25,A004,女,美国,商务精英,茶饮,产品 22,三级,4,1,4,3W咖啡王府井店,Nancy
2019/12/25,A001,男,中国,退休,茶饮,产品 22,三级,4,1,4,3W咖啡公主坟店,Andy
2019/12/25,A013,女,中国,商务精英,美食,产品 20,二级,66.6,3,199.8,3W咖啡大兴店,Bob
2019/12/25,A018,男,荷兰,退休,饮料,产品 29,三级,2.7,5,13.5,3W咖啡长城店,Jim
2019/12/25,A023,女,中国,无业游民,饮料,产品 2,三级,19.6,4,78.4,3W咖啡西单店,Jerry
2019/12/25,A008,男,中国,学生,饮料,产品 29,三级,3,3,9,3W咖啡西单店,Jerry
2019/12/25,A021,男,荷兰,无业游民,咖啡,产品 11,一级,21.7,1,21.7,3W咖啡门头沟店,Simon
2019/12/25,A018,男,荷兰,退休,咖啡,产品 21,一级,42.4,2,84.8,3W咖啡公主坟店,Andy
2019/12/25,A001,男,中国,退休,茶饮,产品 26,三级,15.3,1,15.3,3W咖啡王府井店,Nancy
2019/12/25,A019,男,荷兰,商务精英,饮料,产品 8,二级,28,1,28,3W咖啡王府井店,Nancy
2019/12/25,A012,女,美国,上班族,美食,产品 12,三级,4.8,3,14.4,3W咖啡公主坟店,Andy
2019/12/25,A004,女,美国,商务精英,咖啡,产品 21,一级,47.7,7,333.9,3W咖啡王府井店,Nancy
2019/12/25,A016,男,英国,无业游民,美食,产品 5,一级,3.5,7,24.5,3W咖啡鲁谷店,Lucy
2019/12/25,A021,男,荷兰,无业游民,饮料,产品 30,二级,26,1,26,3W咖啡门头沟店,Simon
2019/12/25,A015,女,荷兰,上班族,美食,产品 20,二级,74,1,74,3W咖啡门头沟店,Simon
2019/12/25,A006,女,中国,商务精英,咖啡,产品 21,一级,37.1,1,37.1,3W咖啡王府井店,Nancy
2019/12/25,A005,男,英国,无业游民,咖啡,产品 21,一级,53,1,53,3W咖啡大兴店,Bob
2019/12/25,A017,女,美国,学生,冰饮,产品 9,二级,70,1,70,3W咖啡望京店,Tom
2019/12/25,A005,男,英国,无业游民,美食,产品 18,二级,88,2,176,3W咖啡大兴店,Bob
2019/12/25,A020,男,中国,退休,咖啡,产品 16,三级,33.6,4,134.4,3W咖啡望京店,Tom
2019/12/25,A019,男,荷兰,商务精英,饮料,产品 8,二级,32,1,32,3W咖啡西单店,Jerry
2019/12/25,A019,男,荷兰,商务精英,冰饮,产品 9,二级,70,1,70,3W咖啡鲁谷店,Lucy
2019/12/25,A010,男,荷兰,无业游民,饮料,产品 30,二级,20.8,4,83.2,3W咖啡鲁谷店,Lucy
2019/12/25,A004,女,美国,商务精英,美食,产品 1,一级,25.2,2,50.4,3W咖啡王府井店,Nancy
2019/12/25,A008,男,中国,学生,茶饮,产品 22,三级,4,4,16,3W咖啡大兴店,Bob
2019/12/25,A020,男,中国,退休,咖啡,产品 19,二级,56,2,112,3W咖啡西单店,Jerry
2019/12/25,A015,女,荷兰,上班族,咖啡,产品 27,一级,22.5,4,90,3W咖啡望京店,Tom
2019/12/25,A004,女,美国,商务精英,茶饮,产品 22,三级,3.6,3,10.8,3W咖啡大兴店,Bob
